"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3006290,"Yes",30,220,30,0,0,0,-71,0,0.7,1,30.3,0.7,0,49.6,9.7,7,64,41,1.7,0,0.3,47,2,2,"OMAOMA402",2,2,349,40,40,"Yes","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"30","No","1-Highest","Other","Professional","Yes"
3006550,"No",87.67,737,80,3.46,12,0,-270,-7.7,4,0.3,6.3,0,0,316.5,59.7,10.3,159.7,15,4.3,0,0.7,44,2,1,"MIADEL561",2,2,193,42,38,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,8,"No",0,"30","No","1-Highest","Other","Other","Yes"
3006614,"No",10,448,10,0,0,0,-186,0,12.3,1.7,44.7,1.7,0.3,90.3,32.3,7,115,48.3,14,0,0.7,46,6,5,"BOSBOS617",7,3,413,50,44,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,7,"No",0,"30","No","1-Highest","Other","Other","Yes"
3006690,"No",84.77,827,70,0.99,76,0.5,136,10.5,4.7,13.3,42.3,2.3,0,166.4,52,28.3,176.3,128,18,0,3.7,42,2,2,"DALFTW817",3,2,196,38,36,"Yes","No","Yes","Yes","Yes","Known","No","No","No","No","Yes","Yes",0,0,"No","Yes",3,5,"No",1,"10","No","3-Good","Suburban","Professional","Yes"
3006802,"Yes",87.39,669,45,0.5,120,0,183,16.4,5,6.7,30.7,0,0,134.2,27,4,140.3,96,11.7,0,7.7,48,1,1,"MIAMIA305",3,3,596,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"80","No","3-Good","Suburban","Other","Unknown"
3006874,"No",181.75,1578,110,0,232,0.5,532,157.6,24.3,1,84.3,2,0.3,345.9,43.7,2.7,469.3,63.7,25.3,0,10,46,1,1,"PHXPHX602",5,4,147,40,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","Yes",0,4,"No",0,"150","No","1-Highest","Other","Other","No"
3006882,"Yes",29.99,80,30,0,0,0,86,0,1.7,0.3,5.7,0,0,29.6,2,0,11.7,12.3,2,0,0,46,1,1,"MINSTP612",3,3,591,52,50,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,7,"No",0,"30","No","2-High","Other","Other","Yes"
3006978,"No",10,6,10,0,0,0,0,0,0,0.3,0,0,0,0,0,0,3.7,0,0.3,0,0,46,2,2,"STLSTL314",2,2,1167,54,66,"No","Yes","No","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","Yes",0,9,"No",0,"30","No","1-Highest","Suburban","Professional","Yes"
3007178,"No",24.48,30,17,0.5,18,0,-14,-5.1,0,0,1.7,0,0,1.2,0,0,14,4,0,0,0,48,1,1,"DALDAL214",1,1,1436,62,52,"No","No","No","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,5,"No",0,"Unknown","No","1-Highest","Suburban","Clerical","Yes"
3007290,"No",50.09,1600,55,0,0,0.1,184,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,"NYCNEW201",6,5,165,28,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",1,0,"No","Yes",0,5,"No",1,"200","Yes","1-Highest","Other","Self","No"
3007354,"Yes",172.12,2241,138,3.71,123,0,-2104,-245.6,12.7,21.3,136.3,0,0,589.3,51.7,27.7,577.3,316.7,34,0,41,43,2,1,"NOLKEN504",3,3,515,48,46,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,4,"No",1,"30","No","3-Good","Other","Professional","Yes"
3007362,"No",55.03,189,62,0.99,0,0,25,-3.1,0,0.7,4.7,0.7,0,13.9,16.7,4.7,59.3,27,0.7,0,0,41,2,2,"SANSAN210",7,2,755,52,52,"No","No","No","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,4,"No",4,"30","No","1-Highest","Town","Other","No"
3007398,"Yes",46.23,404,49,2.23,33,0,248,27.1,13.3,0.7,132.7,3,0,31.5,31.7,3.3,134.7,69.3,14,0,0,41,1,1,"BOSBOS617",2,2,678,42,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,6,"No",1,"30","No","1-Highest","Suburban","Professional","No"
3007486,"No",61.9,596,35,0,7,0,48,-26.7,2.7,2.7,20,0,0,172.3,20.3,8.7,28,59,5.3,0,1,41,3,3,"KCYKCK913",2,2,135,34,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,4,"No",0,"30","No","3-Good","Other","Other","No"
3007642,"Yes",24.76,45,20,0,12,0,12,2.6,1.7,0,10.3,0,0,2,2,0.7,26,12.3,1.7,0,0,41,1,1,"NYCBRO917",1,1,1248,32,0,"No","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3007670,"Yes",33.59,245,30,0.74,11,0,68,7.7,4,1.7,16.7,0,0,49.5,33,10.7,69.3,25.3,5.7,0,0.3,41,2,2,"KCYKCK913",3,3,395,42,36,"Yes","Yes","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,8,"No",0,"30","No","1-Highest","Town","Other","Yes"
3007718,"No",67.89,785,60,0.5,17,0,205,20.9,9,28.7,41.3,1,0.3,166.1,40,17,127.3,83.3,37.7,0,3.3,41,5,4,"DALFTW817",5,4,42,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",1,"10","No","1-Highest","Other","Other","Unknown"
3007802,"No",56.48,4,55,0,0,0,-4,-1.5,0,0,0,0,0,0,0.3,0,1.7,0.7,0,0,0,45,1,1,"DALFTW817",2,1,1347,30,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,6,"No",0,"30","No","7-Lowest","Other","Other","Unknown"
3007838,"No",50.27,404,35,0,39,0,134,32.2,2.3,8.3,34,0,0.3,69.5,18.3,12,63.3,58.3,10.7,0,1.3,41,1,1,"SANMCA210",3,3,22,50,48,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,1,"No",0,"10","No","4-Medium","Town","Other","No"
3007870,"Yes",36.1,187,30,0,15,0,-187,-6.1,1.7,5.3,31.3,2.3,0,20.2,13.3,0,67.7,29,7,0,0.3,43,1,1,"MIAMIA305",2,1,122,46,42,"No","No","No","Yes","No","Unknown","No","No","No","No","No","Yes",1,0,"No","Yes",0,3,"No",0,"30","Yes","5-Low","Other","Other","Unknown"
3007934,"No",81.37,400,75,0,0,2.8,-72,-3.1,4.3,0.7,66,0,0,14,6.3,2,46.3,77.7,5,0,0,45,1,1,"NYCBRO917",3,2,381,50,0,"No","Yes","Yes","Yes","Yes","Unknown","No","No","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"30","No","1-Highest","Other","Other","Unknown"
3008026,"No",50.74,405,50,0.74,0,0,-133,1.2,2,3,19.7,0.3,0,103.3,35.7,9.7,102.7,96.3,5,0,1.3,43,1,1,"DALDAL214",4,4,594,36,0,"Yes","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,3,"No",1,"10","No","1-Highest","Town","Self","Yes"
3008110,"No",59.37,694,40,0.25,8,0.6,270,-15.4,6.3,0.3,77.3,2,0.7,88.9,27.3,5,127.7,145,6.7,0,3,44,1,1,"MILMIL414",2,2,64,30,0,"Yes","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","Yes",0,2,"No",0,"30","No","4-Medium","Other","Other","No"
3008114,"Yes",50.49,219,50,0.5,0,0,-11,0.5,5.3,7,29.3,0.3,0,9.8,4.7,0,69.7,18,12.3,0,0,42,2,2,"OMALNC402",2,2,669,42,42,"Yes","No","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,8,"No",0,"30","No","1-Highest","Town","Professional","Yes"
3008126,"No",55.29,400,45,0.5,0,0,-3,-3.1,5.3,1.3,93.3,2,0.7,29.8,24.7,6.7,55.7,151,6.7,0,0.7,46,1,1,"NYCBRO917",4,3,81,34,0,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,6,"No",0,"150","No","4-Medium","Other","Clerical","No"
3008226,"Yes",16.99,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,1,"DETTOL419",1,1,1287,54,38,"Yes","No","No","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,1,"No",0,"Unknown","No","3-Good","Other","Crafts","No"
3008334,"Yes",9.93,40,10,0,0,0,-40,0.1,0,1.3,4.7,0,0,0.1,0,0,1.7,3.7,1.3,0,0,40,1,1,"MINMIN612",2,2,578,44,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,6,"Yes",0,"30","No","4-Medium","Other","Other","No"
3008386,"Yes",150.79,2045,85,1.98,180,28.7,-252,18.6,24.7,1.3,44,3,0,535.9,48,3,320.7,150,26,0,5.3,44,1,1,"BOSBOS617",2,2,680,26,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,7,"No",0,"30","No","1-Highest","Other","Other","No"
3008478,"Yes",60.67,360,50,0.99,1,0,39,-10.7,2.3,1.7,15.7,0,0,134.6,6,0,102.7,29.7,4,0,0.3,40,2,1,"OKCCON501",8,3,69,28,46,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,2,"No",2,"130","No","3-Good","Other","Other","No"
3008574,"No",53.4,285,40,0,33,0,-38,3.4,1.7,0.7,12,0,0,86.6,20.3,0,48.7,28.3,2.3,0,2.3,40,1,1,"PHXPHX602",1,1,1209,38,0,"No","No","No","No","No","Known","No","No","No","No","No","No",0,0,"Yes","No",0,9,"No",0,"Unknown","No","1-Highest","Other","Other","No"
3008610,"No",40.2,230,30,0.74,14,0.3,-16,-5.5,2.7,0,0.7,0,0,58.9,18,0,42,50.7,2.7,0,0.7,40,1,1,"NYCSUF516",4,3,351,30,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"150","No","1-Highest","Suburban","Other","Unknown"
3008866,"No",38.66,40,38,0,0,0,-6,-0.7,0.3,0,1.3,0,0,1,0,0,8.3,3.3,0.3,0,0,39,1,1,"PHXTUC520",2,1,772,56,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,3,"No",0,"30","No","1-Highest","Other","Professional","No"
3009106,"No",41.79,395,45,0,18,0,-20,-6.8,0,0,16.3,0,0,77.6,16.7,0.7,74,21,0,0,0.7,39,1,1,"OMAOMA402",3,3,365,24,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"30","No","7-Lowest","Suburban","Other","Unknown"
3009114,"Yes",114.33,966,75,0,39,0,144,20.6,13.3,8.7,63,0.3,0,244.2,35,23.3,356.7,119.7,22,0,1,39,2,2,"DALDAL214",4,4,103,60,58,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,6,"No",0,"10","No","4-Medium","Suburban","Other","Yes"
3009162,"No",97.37,652,43,0,155,0,-16,-40.8,3.7,1.7,19.3,0,0,299.5,57.3,30.7,93.7,88.3,5.3,0,0.7,45,2,1,"MIADEL561",2,2,890,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"30","No","3-Good","Other","Other","Unknown"
3009194,"No",19.64,231,10,0.25,0,0.6,75,27.9,4.7,2.3,13.3,0.3,0,50.1,24.7,7.3,76.3,32,7,0,0.7,41,4,4,"KCYKCK913",3,3,25,44,44,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,9,"No",0,"10","No","1-Highest","Suburban","Professional","Yes"
3009202,"No",10.53,119,10,0,2,0,18,-0.5,0,0,6.3,0,0,30.1,21.3,4.7,18.3,24,0,0,0,43,2,2,"SFRSMO650",2,2,435,28,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","Yes",0,5,"No",0,"30","No","3-Good","Suburban","Other","Unknown"
3009362,"No",32.12,33,30,0,0,0,-7,-2.1,0,0,6.3,0,0,1.9,3.7,0,9.7,3.7,0,0,0,41,1,1,"DALDEN903",2,2,221,54,50,"No","No","Yes","Yes","No","Unknown","No","No","No","No","Yes","No",0,0,"No","Yes",0,6,"No",0,"30","No","1-Highest","Rural","Other","Unknown"
3009370,"No",117.61,856,50,2.48,236,1.1,106,31.2,10.7,2.3,53.3,1,0.3,163.9,143.7,15,315.3,153,13,0,5,45,1,1,"PHIARD610",3,2,846,82,78,"No","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,4,"No",0,"30","No","1-Highest","Suburban","Other","No"
3009374,"Yes",22.76,7,30,0,0,0,1,-22.8,0.3,0,1.3,0,0,0.7,0.3,0,1.3,0.7,0.3,0,0,39,1,1,"PHXPHX602",1,1,1179,50,28,"No","No","No","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",1,0,"No","Yes",0,6,"No",0,"Unknown","Yes","1-Highest","Town","Other","Unknown"
3009430,"Yes",25.49,31,17,0,21,0,6,2.3,0,0.7,1.7,0,0,3.2,0,0,10.7,2.3,0.7,0,0,45,1,1,"DALDAL214",1,1,1347,40,34,"Yes","No","No","Yes","Yes","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","Yes",0,7,"No",1,"Unknown","No","1-Highest","Other","Professional","Yes"
3009454,"No",35.24,253,45,0.25,0,0,-45,-0.2,1,2.7,11,2.7,0,74.8,27,12.7,63,59,3.7,0,1.3,41,1,1,"OMAOMA402",6,5,283,46,42,"Yes","Yes","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,6,"No",1,"10","No","3-Good","Suburban","Crafts","Yes"
3009466,"No",102.35,1296,57,0,179,0,238,56.6,11.7,1.7,138.7,4.7,0,236.7,69.7,23.3,411.3,106.3,13.3,0,0,45,2,2,"NYCMAN917",6,3,223,54,52,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,6,"No",2,"10","No","3-Good","Other","Other","Yes"
3009714,"No",50.48,558,60,0.5,0,0,44,-0.5,3.3,2.3,23,0.7,0,221,33,21.3,150,66.3,5.7,0,2.3,44,1,1,"SANMCA210",1,1,1338,44,44,"Yes","No","No","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,3,"No",0,"Unknown","No","1-Highest","Other","Other","No"
3009742,"No",51.78,210,50,0.74,2,0,-20,-1.8,0.3,6.7,22.7,0.7,0,16.9,12.3,1.7,62.7,45.3,7,0,0,38,1,1,"SANSAN210",4,4,163,36,32,"No","No","Yes","Yes","No","Unknown","No","No","No","No","No","Yes",0,0,"Yes","No",0,4,"No",0,"80","No","1-Highest","Other","Other","No"
3009818,"No",45.46,334,35,0.25,14,0.3,-88,-6.1,0.7,5,40.7,0,0,39.7,8,0,53.3,58.7,5.7,0,2,44,1,1,"DALFTW817",2,2,248,54,0,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","No",0,0,"No","Yes",0,7,"No",0,"30","No","3-Good","Other","Other","Yes"
3009830,"No",26.16,31,17,0,18,0,-22,-6.2,0,0,1.3,0,0,0,0,0,4,2.3,0,0,0,38,1,1,"INDIND317",2,1,1082,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"30","No","1-Highest","Town","Other","Unknown"
3009894,"No",153.9,2192,85,2.23,154,35.1,-401,-69.7,1.3,10,62.3,0,0.7,606.6,127.7,43.3,313.3,230.3,11.3,0,34.3,44,2,2,"OMACDR319",2,2,524,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,0,"No",1,"30","No","3-Good","Other","Other","Unknown"
3009902,"Yes",54.33,323,50,0,13,0,-92,-4.3,11,0.3,13,0,0,37.1,26,5,30.3,29,11.3,0,0,38,1,1,"DALDAL214",1,1,1164,26,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"Unknown","No","1-Highest","Other","Other","No"
3009974,"No",33.24,117,45,0,0,0,3,0,5,0,18.7,0,0.3,28.3,5.7,0,47.7,11.7,5,0,0,40,1,1,"SFRSMO650",7,4,270,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",1,"10","No","1-Highest","Suburban","Other","Unknown"
3009990,"No",138.7,1849,120,5.45,81,0,-229,-15.7,10.7,8.7,31,0,0,855.8,66,20,488.7,77.3,19.3,1,19.7,44,2,1,"DALDAL214",4,4,50,36,36,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"10","No","1-Highest","Suburban","Clerical","No"
3010098,"No",21.75,48,17,0,12,0,-41,-4.8,0.3,1.7,4.3,0,0,1.6,0.3,0,4.7,13,2,0,0,42,1,1,"STLCOL618",1,1,1267,50,56,"No","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,3,"No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3010230,"No",297.91,1123,60,0,512,33.7,67,11.5,14.7,22.7,46.3,0,0,315.3,35,5.3,287,58.3,37.3,0,16,38,1,1,"INDIND317",3,3,111,44,40,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",1,1,"No","No",0,9,"No",0,"10","Yes","1-Highest","Suburban","Other","Unknown"
3010274,"No",30.21,204,30,0,0,0,77,0.7,1.3,0,11,0,0,27.7,1.3,0,26.7,16.3,1.3,0,0,44,2,2,"KCYKCM816",2,1,323,56,52,"Yes","No","No","Yes","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"30","No","1-Highest","Other","Other","Yes"
3010398,"No",118.99,1177,75,7.42,133,0,-69,-14.3,13.7,1,53.3,0,0.3,409,74.3,13.7,310,104.7,14.7,0,7,42,1,1,"SFRSFR415",2,2,639,40,42,"Yes","Yes","Yes","No","No","Known","Yes","Yes","Yes","Yes","Yes","Yes",0,0,"Yes","No",0,7,"No",0,"30","No","3-Good","Suburban","Professional","Yes"
3010434,"No",98.96,1118,75,0.74,48,6.8,150,-21.3,17.3,0.3,3.7,0,0,169.4,118,11.7,220,164.3,17.7,0,0.7,40,3,3,"NYCMAN917",3,3,273,38,30,"Yes","No","Yes","No","No","Unknown","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,3,"No",0,"10","No","2-High","Other","Other","Yes"
3010506,"No",34.97,173,32,2.48,0,0,-3,2.5,0.3,0,5.7,0,0,41.3,7.3,0.3,43,20,0.3,0,0,42,2,1,"SFRSFS650",7,4,33,46,44,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"130","No","1-Highest","Other","Other","Unknown"
3010550,"Yes",59.42,1330,55,0,0,0.5,-126,0.4,9,6,49.7,0,0.7,450.5,70,57.3,368.3,126.7,15,0,7,38,2,2,"DALDAL214",5,3,8,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,0,"No",0,"100","No","3-Good","Other","Other","Unknown"
3010630,"No",35.24,182,35,0,0,0.3,20,0.4,1.3,1.3,13,0,0,16.6,4.7,0.7,22.7,53.3,2.7,0,0.3,42,1,1,"DALDAL214",1,1,1248,40,34,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"Yes","No",0,5,"No",4,"Unknown","No","1-Highest","Suburban","Professional","Yes"
3010670,"No",136.14,521,119,2.97,57,0,-103,-23.2,4.7,0.7,27,0.3,0.7,110.1,28.3,18,180,79.7,5.3,0,3,44,3,2,"SFRSFR415",3,3,148,44,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"Yes","No",0,9,"No",1,"60","No","1-Highest","Other","Other","Yes"
3010686,"Yes",57.64,509,50,5.94,5,0,-73,-1.7,6.7,1.7,25.3,0,0,78.4,1,0,189.7,23.7,8.3,0,4.3,37,1,1,"DETPON248",1,1,1139,34,36,"Yes","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,7,"No",0,"Unknown","No","4-Medium","Other","Self","Yes"
3010886,"No",36.84,423,45,1.24,2,0,-109,0.1,4.7,1.3,27.7,2.3,0,129.8,70.7,13,112.3,78.3,6,0,1.7,43,1,1,"NNYROC716",4,3,280,52,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"200","No","6-VeryLow","Other","Other","Unknown"
3010990,"Yes",30.26,150,30,0,0,0,-26,-0.3,3.3,0,8.3,0,0,22.8,2,0.7,36,23.3,3.3,0,0,37,1,1,"BOSBOS781",2,2,1130,50,52,"Yes","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,7,"No",0,"30","No","1-Highest","Suburban","Self","Yes"
3011018,"No",157.09,596,39,0,338,1.7,219,-8.3,34.7,3,15.3,1,0.3,273.5,24.7,3.3,159.3,74.3,37.7,0,2.7,37,1,1,"NYCQUE917",7,5,362,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",1,"10","No","4-Medium","Suburban","Other","Unknown"
3011030,"No",96.17,1043,92,6.93,0,0,-159,-13.3,9,2,62,2.3,0.7,268.6,102,14,337.7,175,11,0,9,37,1,1,"PITHOM412",5,4,244,30,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,1,"No",4,"80","No","1-Highest","Other","Other","No"
3011142,"No",69.84,432,45,0,88,0,-432,-19.9,3.7,10.3,38,0,0,98.8,7,9,56,65.3,14,0,0,37,2,2,"MIAMIA305",3,3,334,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,0,"No",0,"10","No","3-Good","Other","Other","Unknown"
3011150,"No",86.74,924,50,0.25,130,0,-178,-20.3,3.3,1.7,12.3,0,0,238.5,49.3,23,157,94.7,5,0,1.3,41,1,1,"SANSAN210",1,1,1233,78,76,"Yes","No","No","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,9,"No",0,"Unknown","No","1-Highest","Suburban","Professional","Yes"
3011246,"No",55.44,1002,60,0.5,4,0,26,-2.2,0.7,2.7,23.7,18.3,0,325.3,35,3.3,98,112.3,3.3,0,2.3,43,1,1,"INDIND317",3,3,585,30,0,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","No",0,0,"No","No",0,1,"No",1,"10","No","1-Highest","Other","Other","No"
3011314,"No",30.26,60,30,0,0,0,-32,-0.3,0,1,2.7,0,0,27.6,1.3,1,21.3,4,1,0,0,37,1,1,"MIAMIA305",1,1,1120,56,58,"No","No","No","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,9,"No",0,"Unknown","No","1-Highest","Suburban","Professional","Yes"
3011406,"No",34.99,287,45,0,0,0,69,0,6.3,1,36,0,0,27.6,17.3,0.7,90.7,53.3,7.3,0,0.7,39,1,1,"NYCNEW732",2,2,614,38,0,"No","Yes","Yes","No","No","Known","No","No","No","Yes","No","Yes",0,0,"No","Yes",0,4,"No",0,"30","No","1-Highest","Suburban","Other","No"
3011410,"No",72.09,626,70,0.25,0,0.5,-42,-0.4,3.3,0,26.3,0,0.3,105.8,47,7,140.7,38.3,3.3,0,4,43,2,2,"NNYBUF716",3,3,76,36,36,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","Yes",0,9,"No",0,"100","No","1-Highest","Town","Professional","Yes"
3011422,"Yes",29.99,10,30,0,0,0,26,0,0.3,0,1,0,0,0.6,2,0.7,4.3,2,0.3,0,0,39,1,1,"DALDAL214",1,1,1179,36,32,"No","No","No","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,7,"No",0,"Unknown","No","1-Highest","Other","Professional","Yes"
3011442,"No",57.27,1543,60,0,2,0,-56,-7.3,2,19,73,7,0,326.7,27.3,1.3,141.7,206.7,21,0,5.3,37,1,1,"MIAWPB561",1,1,1116,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"Unknown","No","1-Highest","Suburban","Other","Unknown"
3011454,"Yes",24.49,38,24,0,0,0,20,5.7,0,0,8.7,1,0,3.1,0.7,0,14.3,2,0,0,0,43,1,1,"NYCBRO917",3,3,660,56,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"Yes","No",0,7,"No",0,"30","No","4-Medium","Other","Other","No"
3011582,"No",29.99,90,30,0,0,0,37,0,1,0,8,0,0,4.2,2,0,17.3,6,1,0,0,43,1,1,"SEABLV425",1,1,1282,56,32,"No","No","No","No","No","Known","No","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,1,"No",0,"Unknown","No","1-Highest","Suburban","Other","No"
3011758,"No",28.64,44,30,0,0,0,7,-0.2,1,0,4,0,0,13,6.7,1.7,17.3,3.3,1,0,0,39,3,3,"SFRSMO650",1,1,1171,52,0,"No","No","No","No","No","Known","No","Yes","Yes","No","Yes","Yes",0,0,"Yes","No",0,8,"No",1,"Unknown","No","1-Highest","Suburban","Professional","No"
3011834,"Yes",145.29,910,60,0,178,0,19,19.9,3,5,49,0,0,350.8,30.3,14,154.3,81,8,0,2.7,36,3,1,"SANMCA210",5,4,110,54,50,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,5,"No",0,"100","No","1-Highest","Rural","Other","Yes"
3012094,"Yes",112.78,1621,85,10.15,10,0,-159,-10.9,7.3,1.7,30,0.7,1.3,262.8,23.3,4,234.3,71.7,9,0,3.7,36,1,1,"SEASEA206",9,6,98,36,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,6,"No",1,"200","No","5-Low","Other","Other","No"
3012102,"No",83.5,608,30,0.99,196,0,31,36.2,1.3,5,44,0,0,116.4,6.7,2,142,63.3,6.3,0,3,42,1,1,"SANSAN210",2,2,317,38,36,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,7,"No",0,"30","No","1-Highest","Suburban","Other","Yes"
